Sede,Estudiante,Grado,Grupo,Periodo,Año,Intensidad Horaria,Asignatura,Cognitiva,Procedimental,Actitudinal,Axiologica,Calificacion_Ponderada
Fusagasugá,58f4ec4330be2eccba7e1f2ea108eaacb03eecfa97eb72d82c7582c643da3b3c,9,A,III,2023,6.0,Matemáticas,83,83,90,95.0,85.6
Fusagasugá,58f4ec4330be2eccba7e1f2ea108eaacb03eecfa97eb72d82c7582c643da3b3c,9,A,III,2023,3.0,Lengua Castellana,89,87,97,100.0,91.10000000000001
Fusagasugá,58f4ec4330be2eccba7e1f2ea108eaacb03eecfa97eb72d82c7582c643da3b3c,9,A,III,2023,4.0,Inglés,66,65,95,96.0,74.5
Fusagasugá,58f4ec4330be2eccba7e1f2ea108eaacb03eecfa97eb72d82c7582c643da3b3c,9,A,III,2023,2.0,Innovación y Emprendimiento,93,94,95,95.0,93.9
Fusagasugá,58f4ec4330be2eccba7e1f2ea108eaacb03eecfa97eb72d82c7582c643da3b3c,9,A,III,2023,7.0,Aprendizaje Basado en Investigación,92,92,92,96.0,92.4
Fusagasugá,58f4ec4330be2eccba7e1f2ea108eaacb03eecfa97eb72d82c7582c643da3b3c,9,A,III,2023,3.0,Educación Física,81,92,90,90.0,87.0
Fusagasugá,58f4ec4330be2eccba7e1f2ea108eaacb03eecfa97eb72d82c7582c643da3b3c,9,A,III,2023,2.0,Lectura Crítica,92,97,95,100.0,94.9
Fusagasugá,58f4ec4330be2eccba7e1f2ea108eaacb03eecfa97eb72d82c7582c643da3b3c,9,A,III,2023,1.0,Artes,98,100,95,98.0,98.0
Fusagasugá,58f4ec4330be2eccba7e1f2ea108eaacb03eecfa97eb72d82c7582c643da3b3c,9,A,III,2023,1.0,Robótica y TICS,78,80,80,90.0,80.2
Fusagasugá,58f4ec4330be2eccba7e1f2ea108eaacb03eecfa97eb72d82c7582c643da3b3c,9,A,III,2023,1.0,Inteligencia emocional e Integralidad,100,100,100,90.0,99.0
Fusagasugá,40497c24527e8de81ddd44b0bea8c136db4ee26f1d6d2d97e1127b09cac1cd3f,8,A,I,2023,3.0,Ciencias Naturales,51,51,80,80.0,59.7
Fusagasugá,40497c24527e8de81ddd44b0bea8c136db4ee26f1d6d2d97e1127b09cac1cd3f,8,A,I,2023,4.0,Ciencias Sociales,79,65,80,93.0,76.39999999999999
Fusagasugá,40497c24527e8de81ddd44b0bea8c136db4ee26f1d6d2d97e1127b09cac1cd3f,8,A,I,2023,6.0,Matemáticas,62,65,80,85.0,68.8
Fusagasugá,40497c24527e8de81ddd44b0bea8c136db4ee26f1d6d2d97e1127b09cac1cd3f,8,A,I,2023,3.0,Lengua Castellana,65,60,75,75.0,66.5
Fusagasugá,40497c24527e8de81ddd44b0bea8c136db4ee26f1d6d2d97e1127b09cac1cd3f,8,A,I,2023,4.0,Inglés,66,69,88,92.0,73.9
Fusagasugá,40497c24527e8de81ddd44b0bea8c136db4ee26f1d6d2d97e1127b09cac1cd3f,8,A,I,2023,2.0,Innovación y Emprendimiento,75,75,80,90.0,77.5
Fusagasugá,40497c24527e8de81ddd44b0bea8c136db4ee26f1d6d2d97e1127b09cac1cd3f,8,A,I,2023,7.0,Aprendizaje Basado en Investigación,82,76,80,88.0,80.4
Fusagasugá,40497c24527e8de81ddd44b0bea8c136db4ee26f1d6d2d97e1127b09cac1cd3f,8,A,I,2023,3.0,Educación Física,94,94,95,95.0,94.3
Fusagasugá,40497c24527e8de81ddd44b0bea8c136db4ee26f1d6d2d97e1127b09cac1cd3f,8,A,I,2023,2.0,Lectura Crítica,82,84,80,75.0,81.5
Fusagasugá,40497c24527e8de81ddd44b0bea8c136db4ee26f1d6d2d97e1127b09cac1cd3f,8,A,I,2023,1.0,Artes,95,93,90,87.0,92.60000000000001
Fusagasugá,40497c24527e8de81ddd44b0bea8c136db4ee26f1d6d2d97e1127b09cac1cd3f,8,A,I,2023,1.0,Robótica y TICS,83,87,80,90.0,84.3
Fusagasugá,40497c24527e8de81ddd44b0bea8c136db4ee26f1d6d2d97e1127b09cac1cd3f,8,A,I,2023,1.0,Inteligencia emocional e Integralidad,97,97,95,100.0,96.9
Fusagasugá,0405a19cbd00cc2128256e188de1e3daa41dfce2a183942f0402dfbf10ddb271,2,A,IV,2023,3.0,Ciencias Naturales,81,82,95,96.0,85.6
Fusagasugá,0405a19cbd00cc2128256e188de1e3daa41dfce2a183942f0402dfbf10ddb271,2,A,IV,2023,3.0,Ciencias Sociales,89,90,98,98.0,92.0
Fusagasugá,0405a19cbd00cc2128256e188de1e3daa41dfce2a183942f0402dfbf10ddb271,2,A,IV,2023,5.0,Matemáticas,90,89,100,100.0,92.7
Fusagasugá,0405a19cbd00cc2128256e188de1e3daa41dfce2a183942f0402dfbf10ddb271,2,A,IV,2023,4.0,Lengua Castellana,93,92,100,100.0,94.8
Fusagasugá,0405a19cbd00cc2128256e188de1e3daa41dfce2a183942f0402dfbf10ddb271,2,A,IV,2023,4.0,Inglés,88,86,100,100.0,91.0
Fusagasugá,0405a19cbd00cc2128256e188de1e3daa41dfce2a183942f0402dfbf10ddb271,2,A,IV,2023,2.0,Creatividad e Innovación,95,94,95,95.0,94.7
Fusagasugá,0405a19cbd00cc2128256e188de1e3daa41dfce2a183942f0402dfbf10ddb271,2,A,IV,2023,4.0,Aprendizaje Basado en Proyectos,94,95,97,95.0,95.0
Fusagasugá,0405a19cbd00cc2128256e188de1e3daa41dfce2a183942f0402dfbf10ddb271,2,A,IV,2023,3.0,Educación Física,91,91,98,95.0,92.80000000000001
Fusagasugá,0405a19cbd00cc2128256e188de1e3daa41dfce2a183942f0402dfbf10ddb271,2,A,IV,2023,2.0,Lectura Crítica,89,89,100,80.0,90.3
Fusagasugá,0405a19cbd00cc2128256e188de1e3daa41dfce2a183942f0402dfbf10ddb271,2,A,IV,2023,1.0,Artes,97,97,98,98.0,97.3
Fusagasugá,0405a19cbd00cc2128256e188de1e3daa41dfce2a183942f0402dfbf10ddb271,2,A,IV,2023,1.0,Robótica y TICS,98,98,98,95.0,97.69999999999999
Fusagasugá,0405a19cbd00cc2128256e188de1e3daa41dfce2a183942f0402dfbf10ddb271,2,A,IV,2023,1.0,Inteligencia emocional e Integralidad,99,92,100,100.0,97.2
Fusagasugá,4c5a028ad36d357a5e4ad8bdfc5f1ca4cf1dd424ac8d7db84d92ffcae68b3022,6,A,II,2024,4.0,Ciencias Naturales,67,63,80,80.0,69.7
Fusagasugá,4c5a028ad36d357a5e4ad8bdfc5f1ca4cf1dd424ac8d7db84d92ffcae68b3022,6,A,II,2024,4.0,Ciencias Sociales,72,71,84,83.0,75.2
Fusagasugá,4c5a028ad36d357a5e4ad8bdfc5f1ca4cf1dd424ac8d7db84d92ffcae68b3022,6,A,II,2024,6.0,Matemáticas,69,70,88,88.0,75.0
Fusagasugá,4c5a028ad36d357a5e4ad8bdfc5f1ca4cf1dd424ac8d7db84d92ffcae68b3022,6,A,II,2024,3.0,Lengua Castellana,83,85,90,100.0,86.7
Fusagasugá,4c5a028ad36d357a5e4ad8bdfc5f1ca4cf1dd424ac8d7db84d92ffcae68b3022,6,A,II,2024,2.0,Lectura Crítica,90,91,91,91.0,90.6
Fusagasugá,4c5a028ad36d357a5e4ad8bdfc5f1ca4cf1dd424ac8d7db84d92ffcae68b3022,6,A,II,2024,4.0,English,79,80,100,100.0,85.6
Fusagasugá,4c5a028ad36d357a5e4ad8bdfc5f1ca4cf1dd424ac8d7db84d92ffcae68b3022,6,A,II,2024,3.0,Educación Física,82,82,90,90.0,84.4
Fusagasugá,4c5a028ad36d357a5e4ad8bdfc5f1ca4cf1dd424ac8d7db84d92ffcae68b3022,6,A,II,2024,1.0,Innovación y Emprendimiento,87,87,88,90.0,87.5
Fusagasugá,4c5a028ad36d357a5e4ad8bdfc5f1ca4cf1dd424ac8d7db84d92ffcae68b3022,6,A,II,2024,2.0,Aprendizaje Basado en Investigación,71,71,89,86.0,76.1
Fusagasugá,4c5a028ad36d357a5e4ad8bdfc5f1ca4cf1dd424ac8d7db84d92ffcae68b3022,6,A,II,2024,1.0,Artes,91,92,91,91.0,91.3
Fusagasugá,4c5a028ad36d357a5e4ad8bdfc5f1ca4cf1dd424ac8d7db84d92ffcae68b3022,6,A,II,2024,1.0,Tecnologías Informáticas,90,88,95,85.0,89.9
Fusagasugá,4c5a028ad36d357a5e4ad8bdfc5f1ca4cf1dd424ac8d7db84d92ffcae68b3022,6,A,II,2024,1.0,Integralidad,98,99,100,99.0,98.80000000000001
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,1,A,III,2023,3.0,Ciencias Naturales,84,85,94,91.0,87.0
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,1,A,III,2023,3.0,Ciencias Sociales,95,94,95,95.0,94.7
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,1,A,III,2023,5.0,Matemáticas,89,88,93,88.0,89.39999999999999
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,1,A,III,2023,4.0,Lengua Castellana,94,94,95,95.0,94.3
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,1,A,III,2023,4.0,Inglés,82,77,90,90.0,82.9
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,1,A,III,2023,2.0,Creatividad e Innovación,91,91,90,95.0,91.2
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,1,A,III,2023,4.0,Aprendizaje Basado en Proyectos,95,94,91,93.0,93.7
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,1,A,III,2023,3.0,Educación Física,94,95,95,90.0,94.1
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,1,A,III,2023,2.0,Lectura Crítica,92,91,100,95.0,93.60000000000001
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,1,A,III,2023,1.0,Artes,98,98,90,90.0,95.6
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,1,A,III,2023,1.0,Robótica y TICS,81,87,90,90.0,85.5
Fusagasugá,cbb0877f2c63d6f0292b45a57994f9bda51fa7b80362c4edea9abcea8c085cfc,1,A,III,2023,1.0,Inteligencia emocional e Integralidad,100,93,100,100.0,97.9
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,5.0,Ciencias Naturales,93,93,99,99.0,94.8
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,2.0,Ciencias Políticas y Económicas,95,95,92,90.0,93.9
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,2.0,Filosofía,92,96,100,100.0,95.6
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,6.0,Trigonometría,96,96,100,100.0,97.2
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,4.0,Lengua Castellana,97,97,95,100.0,96.9
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,4.0,Inglés,89,89,92,96.0,90.30000000000001
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,2.0,Francés,93,94,100,100.0,95.4
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,1.0,Educación Ambiental,86,86,87,87.0,86.30000000000001
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,3.0,Proyecto de inversión,94,94,95,96.0,94.4
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,2.0,Educación Física,92,91,95,90.0,92.10000000000001
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,2.0,Lectura Crítica,91,92,91,98.0,92.0
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,1.0,Artes,94,94,95,95.0,94.3
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,1.0,Robótica y TICS,82,89,80,85.0,84.0
Fusagasugá,c3afd6d50e13920d1176f9843a68bde5b18ff5d6be361aa33a2a45987d55a400,10,A,IV,2023,1.0,Inteligencia emocional e Integralidad,100,90,100,100.0,97.0
Fusagasugá,d54bcab2337596aaf02d6058415257b979adddff66cb4321fd01832d67dfeb88,3,A,II,2023,3.0,Ciencias Naturales,79,78,100,93.0,84.3
Fusagasugá,d54bcab2337596aaf02d6058415257b979adddff66cb4321fd01832d67dfeb88,3,A,II,2023,3.0,Ciencias Sociales,88,88,95,95.0,90.1
Fusagasugá,d54bcab2337596aaf02d6058415257b979adddff66cb4321fd01832d67dfeb88,3,A,II,2023,5.0,Matemáticas,67,65,97,93.0,75.0
Fusagasugá,d54bcab2337596aaf02d6058415257b979adddff66cb4321fd01832d67dfeb88,3,A,II,2023,4.0,Lengua Castellana,83,81,95,95.0,86.0
Fusagasugá,d54bcab2337596aaf02d6058415257b979adddff66cb4321fd01832d67dfeb88,3,A,II,2023,4.0,Inglés,85,84,98,98.0,88.60000000000001
Fusagasugá,d54bcab2337596aaf02d6058415257b979adddff66cb4321fd01832d67dfeb88,3,A,II,2023,2.0,Creatividad e Innovación,96,94,97,97.0,95.70000000000002
Fusagasugá,d54bcab2337596aaf02d6058415257b979adddff66cb4321fd01832d67dfeb88,3,A,II,2023,4.0,Aprendizaje Basado en Proyectos,95,97,97,97.0,96.2
Fusagasugá,d54bcab2337596aaf02d6058415257b979adddff66cb4321fd01832d67dfeb88,3,A,II,2023,3.0,Educación Física,95,95,95,93.0,94.8
Fusagasugá,d54bcab2337596aaf02d6058415257b979adddff66cb4321fd01832d67dfeb88,3,A,II,2023,2.0,Lectura Crítica,96,96,96,98.0,96.2
Fusagasugá,d54bcab2337596aaf02d6058415257b979adddff66cb4321fd01832d67dfeb88,3,A,II,2023,1.0,Artes,95,95,90,95.0,94.0
Fusagasugá,d54bcab2337596aaf02d6058415257b979adddff66cb4321fd01832d67dfeb88,3,A,II,2023,1.0,Robótica y TICS,89,89,90,88.0,89.1
Fusagasugá,d54bcab2337596aaf02d6058415257b979adddff66cb4321fd01832d67dfeb88,3,A,II,2023,1.0,Inteligencia emocional e Integralidad,100,100,90,100.0,98.0
Fusagasugá,292de11c735b347a86f2c48bc80f4343b03acc204924290753bf0b7c0d5325a5,6,A,IV,2023,3.0,Ciencias Naturales,99,99,99,99.0,99.0
Fusagasugá,292de11c735b347a86f2c48bc80f4343b03acc204924290753bf0b7c0d5325a5,6,A,IV,2023,4.0,Ciencias Sociales,79,81,100,96.0,85.5
Fusagasugá,292de11c735b347a86f2c48bc80f4343b03acc204924290753bf0b7c0d5325a5,6,A,IV,2023,6.0,Matemáticas,93,93,100,100.0,95.1
Fusagasugá,292de11c735b347a86f2c48bc80f4343b03acc204924290753bf0b7c0d5325a5,6,A,IV,2023,3.0,Lengua Castellana,97,97,98,100.0,97.5
Fusagasugá,292de11c735b347a86f2c48bc80f4343b03acc204924290753bf0b7c0d5325a5,6,A,IV,2023,4.0,Inglés,97,97,95,100.0,96.9
Fusagasugá,292de11c735b347a86f2c48bc80f4343b03acc204924290753bf0b7c0d5325a5,6,A,IV,2023,2.0,Innovación y Emprendimiento,95,96,96,98.0,95.8
Fusagasugá,292de11c735b347a86f2c48bc80f4343b03acc204924290753bf0b7c0d5325a5,6,A,IV,2023,7.0,Aprendizaje Basado en Investigación,96,96,98,97.0,96.50000000000001
Fusagasugá,292de11c735b347a86f2c48bc80f4343b03acc204924290753bf0b7c0d5325a5,6,A,IV,2023,3.0,Educación Física,92,92,95,95.0,92.9
Fusagasugá,292de11c735b347a86f2c48bc80f4343b03acc204924290753bf0b7c0d5325a5,6,A,IV,2023,2.0,Lectura Crítica,96,85,100,96.0,93.5
Fusagasugá,292de11c735b347a86f2c48bc80f4343b03acc204924290753bf0b7c0d5325a5,6,A,IV,2023,1.0,Artes,92,92,90,90.0,91.4
Fusagasugá,292de11c735b347a86f2c48bc80f4343b03acc204924290753bf0b7c0d5325a5,6,A,IV,2023,1.0,Robótica y TICS,96,94,80,90.0,91.60000000000001
Fusagasugá,292de11c735b347a86f2c48bc80f4343b03acc204924290753bf0b7c0d5325a5,6,A,IV,2023,1.0,Inteligencia emocional e Integralidad,100,100,100,95.0,99.5
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,5.0,Ciencias Naturales,46,46,90,99.0,60.1
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,2.0,Ciencias Políticas y Económicas,76,77,70,90.0,76.5
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,2.0,Filosofía,79,78,80,100.0,81.0
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,6.0,Trigonometría,56,55,75,100.0,63.900000000000006
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,4.0,Lengua Castellana,79,71,87,100.0,80.30000000000001
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,4.0,Inglés,80,80,90,95.0,83.5
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,2.0,Francés,50,44,70,100.0,57.2
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,1.0,Educación Ambiental,82,82,83,83.0,82.3
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,3.0,Proyecto de inversión,90,90,90,92.0,90.2
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,2.0,Educación Física,82,82,90,90.0,84.4
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,2.0,Lectura Crítica,80,89,87,95.0,85.60000000000001
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,1.0,Artes,85,85,85,85.0,85.0
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,1.0,Robótica y TICS,78,80,80,85.0,79.7
Fusagasugá,e307f9555a4ffe3879ae8745f0a6ca0c26edde5d1a2f4811e8c1253e7a6765c8,10,A,IV,2023,1.0,Inteligencia emocional e Integralidad,90,87,80,100.0,88.1
Fusagasugá,90775e523c40f1ae4c942cffb6350e6e75d06110bf913f315a2ff02e2ac7f28d,10,A,II,2024,5.0,Ciencias Naturales,76,76,80,80.0,77.2
Fusagasugá,90775e523c40f1ae4c942cffb6350e6e75d06110bf913f315a2ff02e2ac7f28d,10,A,II,2024,4.0,Ciencias Sociales,90,75,94,95.0,86.8
Fusagasugá,90775e523c40f1ae4c942cffb6350e6e75d06110bf913f315a2ff02e2ac7f28d,10,A,II,2024,7.0,Matemáticas,83,82,100,100.0,87.8
Fusagasugá,90775e523c40f1ae4c942cffb6350e6e75d06110bf913f315a2ff02e2ac7f28d,10,A,II,2024,4.0,Lengua Castellana,82,82,90,100.0,85.4
Fusagasugá,90775e523c40f1ae4c942cffb6350e6e75d06110bf913f315a2ff02e2ac7f28d,10,A,II,2024,1.0,Lectura Crítica,89,89,92,95.0,90.2
Fusagasugá,90775e523c40f1ae4c942cffb6350e6e75d06110bf913f315a2ff02e2ac7f28d,10,A,II,2024,4.0,English,84,84,89,95.0,86.1
Fusagasugá,90775e523c40f1ae4c942cffb6350e6e75d06110bf913f315a2ff02e2ac7f28d,10,A,II,2024,2.0,Français,70,79,70,70.0,72.7
Fusagasugá,90775e523c40f1ae4c942cffb6350e6e75d06110bf913f315a2ff02e2ac7f28d,10,A,II,2024,2.0,Filosofía,89,90,65,75.0,83.1
Fusagasugá,90775e523c40f1ae4c942cffb6350e6e75d06110bf913f315a2ff02e2ac7f28d,10,A,II,2024,2.0,Educación Física,86,86,85,90.0,86.2
Fusagasugá,90775e523c40f1ae4c942cffb6350e6e75d06110bf913f315a2ff02e2ac7f28d,10,A,II,2024,3.0,Plan de inversión,77,74,75,80.0,76.0
Fusagasugá,90775e523c40f1ae4c942cffb6350e6e75d06110bf913f315a2ff02e2ac7f28d,10,A,II,2024,1.0,Artes,91,90,91,91.0,90.69999999999999
Fusagasugá,90775e523c40f1ae4c942cffb6350e6e75d06110bf913f315a2ff02e2ac7f28d,10,A,II,2024,1.0,Tecnologías Informáticas,81,86,90,92.0,85.4
Fusagasugá,90775e523c40f1ae4c942cffb6350e6e75d06110bf913f315a2ff02e2ac7f28d,10,A,II,2024,1.0,Integralidad,89,89,80,100.0,88.3
Fusagasugá,094a92fee4820879036bb0b467aed85ff716e085819e00a9f064eaffa686087c,6,A,I,2023,3.0,Ciencias Naturales,84,84,97,96.0,87.80000000000001
Fusagasugá,094a92fee4820879036bb0b467aed85ff716e085819e00a9f064eaffa686087c,6,A,I,2023,4.0,Ciencias Sociales,80,80,60,94.0,77.4
Fusagasugá,094a92fee4820879036bb0b467aed85ff716e085819e00a9f064eaffa686087c,6,A,I,2023,6.0,Matemáticas,79,80,88,93.0,82.5
Fusagasugá,094a92fee4820879036bb0b467aed85ff716e085819e00a9f064eaffa686087c,6,A,I,2023,3.0,Lengua Castellana,75,76,75,78.0,75.6
Fusagasugá,094a92fee4820879036bb0b467aed85ff716e085819e00a9f064eaffa686087c,6,A,I,2023,4.0,Inglés,61,62,97,100.0,72.4
Fusagasugá,094a92fee4820879036bb0b467aed85ff716e085819e00a9f064eaffa686087c,6,A,I,2023,2.0,Innovación y Emprendimiento,90,89,90,100.0,90.7
Fusagasugá,094a92fee4820879036bb0b467aed85ff716e085819e00a9f064eaffa686087c,6,A,I,2023,7.0,Aprendizaje Basado en Investigación,86,79,83,82.0,82.89999999999999
Fusagasugá,094a92fee4820879036bb0b467aed85ff716e085819e00a9f064eaffa686087c,6,A,I,2023,3.0,Educación Física,92,92,90,90.0,91.4
Fusagasugá,094a92fee4820879036bb0b467aed85ff716e085819e00a9f064eaffa686087c,6,A,I,2023,2.0,Lectura Crítica,84,75,95,95.0,84.6
Fusagasugá,094a92fee4820879036bb0b467aed85ff716e085819e00a9f064eaffa686087c,6,A,I,2023,1.0,Artes,89,85,90,90.0,88.1
Fusagasugá,094a92fee4820879036bb0b467aed85ff716e085819e00a9f064eaffa686087c,6,A,I,2023,1.0,Robótica y TICS,83,90,80,90.0,85.2
Fusagasugá,094a92fee4820879036bb0b467aed85ff716e085819e00a9f064eaffa686087c,6,A,I,2023,1.0,Inteligencia emocional e Integralidad,96,89,100,95.0,94.60000000000001
Fusagasugá,94444218b4c7587bf4d287ed9078c18dd8702400888fd8a9188d8e86ac215451,5,A,II,2024,4.0,Ciencias Naturales,80,77,90,96.0,82.69999999999999
Fusagasugá,94444218b4c7587bf4d287ed9078c18dd8702400888fd8a9188d8e86ac215451,5,A,II,2024,3.0,Ciencias Sociales,79,78,90,91.0,82.1
Fusagasugá,94444218b4c7587bf4d287ed9078c18dd8702400888fd8a9188d8e86ac215451,5,A,II,2024,5.0,Matemáticas,78,78,82,84.0,79.4
Fusagasugá,94444218b4c7587bf4d287ed9078c18dd8702400888fd8a9188d8e86ac215451,5,A,II,2024,3.0,Lengua Castellana,89,88,90,100.0,90.0
Fusagasugá,94444218b4c7587bf4d287ed9078c18dd8702400888fd8a9188d8e86ac215451,5,A,II,2024,2.0,Lectura Crítica,89,81,90,92.0,87.10000000000001
Fusagasugá,94444218b4c7587bf4d287ed9078c18dd8702400888fd8a9188d8e86ac215451,5,A,II,2024,4.0,English,87,87,100,100.0,90.9
Fusagasugá,94444218b4c7587bf4d287ed9078c18dd8702400888fd8a9188d8e86ac215451,5,A,II,2024,3.0,Educación Física,96,96,100,95.0,96.7
Fusagasugá,94444218b4c7587bf4d287ed9078c18dd8702400888fd8a9188d8e86ac215451,5,A,II,2024,1.0,Creatividad e innovación,88,89,90,93.0,89.2
Fusagasugá,94444218b4c7587bf4d287ed9078c18dd8702400888fd8a9188d8e86ac215451,5,A,II,2024,2.0,Aprendizaje Basado en Proyectos,91,91,90,90.0,90.7
Fusagasugá,94444218b4c7587bf4d287ed9078c18dd8702400888fd8a9188d8e86ac215451,5,A,II,2024,1.0,Artes,90,91,90,90.0,90.3
Fusagasugá,94444218b4c7587bf4d287ed9078c18dd8702400888fd8a9188d8e86ac215451,5,A,II,2024,1.0,Tecnologías Informáticas,92,96,92,98.0,93.8
Fusagasugá,94444218b4c7587bf4d287ed9078c18dd8702400888fd8a9188d8e86ac215451,5,A,II,2024,1.0,Integralidad,100,98,100,100.0,99.4
Fusagasugá,961b8b94c1582bab7f73a240e7e463e5950e4c9ad4eb90581f32d5eeea461895,4,A,IV,2023,3.0,Ciencias Naturales,85,86,99,99.0,89.5
Fusagasugá,961b8b94c1582bab7f73a240e7e463e5950e4c9ad4eb90581f32d5eeea461895,4,A,IV,2023,4.0,Ciencias Sociales,85,86,100,100.0,89.8
Fusagasugá,961b8b94c1582bab7f73a240e7e463e5950e4c9ad4eb90581f32d5eeea461895,4,A,IV,2023,5.0,Matemáticas,91,90,96,96.0,92.19999999999999
Fusagasugá,961b8b94c1582bab7f73a240e7e463e5950e4c9ad4eb90581f32d5eeea461895,4,A,IV,2023,3.0,Lengua Castellana,91,93,95,100.0,93.3
Fusagasugá,961b8b94c1582bab7f73a240e7e463e5950e4c9ad4eb90581f32d5eeea461895,4,A,IV,2023,4.0,Inglés,87,85,100,100.0,90.30000000000001
Fusagasugá,961b8b94c1582bab7f73a240e7e463e5950e4c9ad4eb90581f32d5eeea461895,4,A,IV,2023,2.0,Creatividad e Innovación,93,93,90,90.0,92.1
Fusagasugá,961b8b94c1582bab7f73a240e7e463e5950e4c9ad4eb90581f32d5eeea461895,4,A,IV,2023,4.0,Aprendizaje Basado en Proyectos,95,96,94,99.0,95.5
Fusagasugá,961b8b94c1582bab7f73a240e7e463e5950e4c9ad4eb90581f32d5eeea461895,4,A,IV,2023,3.0,Educación Física,94,95,95,95.0,94.6
Fusagasugá,961b8b94c1582bab7f73a240e7e463e5950e4c9ad4eb90581f32d5eeea461895,4,A,IV,2023,2.0,Lectura Crítica,97,99,95,100.0,97.5
Fusagasugá,961b8b94c1582bab7f73a240e7e463e5950e4c9ad4eb90581f32d5eeea461895,4,A,IV,2023,1.0,Artes,97,97,98,98.0,97.3
